time,solar_power,wind_power,buy_grid,sell_grid,soc_battery,soc_flywheel,soc_molten_salt,demand
1/1/2019 0:00,0,31970.75716,0,0,21406,29430,12573.21401,5761.543146
1/1/2019 1:00,0,25280.40122,0,3770.741524,27412,37060,14600.7,5846.173713
1/1/2019 2:00,0,21613.16023,0,12846.00685,27720,39240,14600.7,6279.153379
1/1/2019 3:00,0,20246.76408,0,14284.88865,27720,39240,14600.7,5961.875436
1/1/2019 4:00,0,14920.94998,0,9369.907362,27720,39240,14600.7,5551.042621
1/1/2019 5:00,0,15270.50137,0,11102.51098,27720,39240,14600.7,4167.990391
1/1/2019 6:00,0,13272.90149,0,8418.783328,27720,39240,14600.7,4854.118162
1/1/2019 7:00,0,13251.48729,0,9152.191258,27720,39240,14600.7,4099.296033
1/1/2019 8:00,315.7159254,14320.02296,0,9582.477981,27720,39240,14600.7,5053.260904
1/1/2019 9:00,870.7132966,14622.2722,0,9845.65622,27720,39240,14600.7,5647.329274
1/1/2019 10:00,1356.33373,12406.44416,0,8501.86505,27720,39240,14600.7,5260.912845
1/1/2019 11:00,1505.734218,8753.0732,0,4917.406902,27720,39240,14600.7,5341.400516
1/1/2019 12:00,1502.88646,4513.93422,0,580.2189938,27720,39240,14600.7,5436.601687
1/1/2019 13:00,1355.143301,1040.727685,0,0,27720,36011.82043,14600.7,5624.050558
1/1/2019 14:00,1117.40318,0.463590741,0,0,27720,31587.86527,14600.7,5541.821928
1/1/2019 15:00,744.1919967,310.861629,0,0,27720,27168.0255,14600.7,5474.893399
1/1/2019 16:00,268.5095167,1742.80198,0,0,27720,24989.67482,14600.7,4189.66217
1/1/2019 17:00,8.289859328,3888.669289,0,0,27720,25082.95963,14600.7,3803.674341
1/1/2019 18:00,0,5639.850293,0,0,27720,26387.44831,14600.7,4335.361611
1/1/2019 19:00,0,7801.8305,0,0,27720,28542.87022,14600.7,5646.40859
1/1/2019 20:00,0,10458.35311,0,0,27720,32970.09283,14600.7,6031.130504
1/1/2019 21:00,0,10421.69675,0,0,27720,37253.07411,14600.7,6138.715466
1/1/2019 22:00,0,10848.30425,0,2932.131838,27720,39240,14600.7,5929.246528
1/1/2019 23:00,0,12290.61295,0,6563.974063,27720,39240,14600.7,5726.638891
1/2/2019 0:00,0,13691.35733,0,7953.561278,27720,39240,14600.7,5737.796053
1/2/2019 1:00,0,14828.62849,0,8589.626586,27720,39240,14600.7,6239.001907
1/2/2019 2:00,0,16913.99501,0,10734.58575,27720,39240,14600.7,6179.409259
1/2/2019 3:00,0,20597.15547,0,14501.29136,27720,39240,14600.7,6095.864112
1/2/2019 4:00,0,21193.19144,0,14795.87398,27720,39240,14600.7,6397.317464
1/2/2019 5:00,0,17695.42475,0,12550.86274,27720,39240,14600.7,5144.562017
1/2/2019 6:00,0,28102.86494,0,23280.98787,27720,39240,14600.7,4821.877069
1/2/2019 7:00,0,35325.47436,0,30395.06894,27720,39240,14600.7,4930.405422
1/2/2019 8:00,15.13465368,38615.9791,0,31228.71288,27720,39240,14600.7,7402.400874
1/2/2019 9:00,60.73279774,41768.18282,0,30431.33959,27720,39240,14600.7,11397.57603
1/2/2019 10:00,318.6881779,34195.91547,0,20393.43937,27720,39240,14600.7,14121.16428
1/2/2019 11:00,866.5284804,22987.62553,0,10228.88558,27720,39240,14600.7,13625.26843
1/2/2019 12:00,966.2548385,16830.44678,0,6701.915133,27720,39240,14600.7,11094.78649
1/2/2019 13:00,1100.915407,12571.17738,0,4363.543273,27720,39240,14600.7,9308.549509
1/2/2019 14:00,761.945406,13955.36698,0,4015.779604,27720,39240,14600.7,10701.53278
1/2/2019 15:00,354.272616,17635.15329,0,7385.441356,27720,39240,14600.7,10603.98455
1/2/2019 16:00,77.02644147,23378.79303,0,12615.85068,27720,39240,14600.7,10839.96879
1/2/2019 17:00,0,30369.28085,0,19016.29581,27720,39240,14600.7,11352.98505
1/2/2019 18:00,0,38890.53607,0,25912.83488,27720,39240,14600.7,12977.7012
1/2/2019 19:00,0,47079.40971,0,33316.99226,27720,39240,14600.7,13762.41745
1/2/2019 20:00,0,53675.99901,0,39750.3375,27720,39240,14600.7,13925.6615
1/2/2019 21:00,0,57304.61107,0,43932.70391,27720,39240,14600.7,13371.90716
1/2/2019 22:00,0,56114.48885,0,43397.81914,27720,39240,14600.7,12716.66971
1/2/2019 23:00,0,52095.87939,0,39755.87963,27720,39240,14600.7,12339.99976
1/3/2019 0:00,0,50168.77926,0,37694.93635,27720,39240,14600.7,12473.84291
1/3/2019 1:00,0,48490.39963,0,35639.17886,27720,39240,14600.7,12851.22077
1/3/2019 2:00,0,45534.91891,0,32075.30869,27720,39240,14600.7,13459.61022
1/3/2019 3:00,0,42393.84338,0,29077.60951,27720,39240,14600.7,13316.23387
1/3/2019 4:00,0,27649.54365,0,15129.29692,27720,39240,14600.7,12520.24672
1/3/2019 5:00,0,21164.09328,0,7498.882207,27720,39240,14600.7,13665.21107
1/3/2019 6:00,0,36702.01884,0,26845.66422,27720,39240,14600.7,9856.354627
1/3/2019 7:00,0,40446.00616,0,31709.74798,27720,39240,14600.7,8736.25818
1/3/2019 8:00,18.04672932,49963.32071,0,37521.79021,27720,39240,14600.7,12459.57723
1/3/2019 9:00,950.5804655,63250,0,51443.37428,27720,39240,14600.7,12757.20618
1/3/2019 10:00,1047.032143,63250,0,51084.52711,27720,39240,14600.7,13212.50504
1/3/2019 11:00,480.4538783,63250,0,51784.68779,27720,39240,14600.7,11945.76609
1/3/2019 12:00,418.919284,63250,0,52850.83873,27720,39240,14600.7,10818.08056
1/3/2019 13:00,363.0674893,63250,0,51726.05074,27720,39240,14600.7,11887.01675
1/3/2019 14:00,845.321873,63250,0,52369.59842,27720,39240,14600.7,11725.72345
1/3/2019 15:00,529.9992122,63250,0,51585.91267,27720,39240,14600.7,12194.08655
1/3/2019 16:00,206.9948638,63250,0,51827.63922,27720,39240,14600.7,11629.35564
1/3/2019 17:00,0,63250,0,53008.06006,27720,39240,14600.7,10241.93994
1/3/2019 18:00,0,63250,0,51394.69767,27720,39240,14600.7,11855.30233
1/3/2019 19:00,0,63250,0,52091.79947,27720,39240,14600.7,11158.20053
1/3/2019 20:00,0,63250,0,51625.28738,27720,39240,14600.7,11624.71262
1/3/2019 21:00,0,63250,0,51665.06168,27720,39240,14600.7,11584.93832
1/3/2019 22:00,0,63250,0,52895.19958,27720,39240,14600.7,10354.80042
1/3/2019 23:00,0,63250,0,51452.44819,27720,39240,14600.7,11797.55181
1/4/2019 0:00,0,63250,0,51480.36249,27720,39240,14600.7,11769.63751
1/4/2019 1:00,0,63250,0,51215.9243,27720,39240,14600.7,12034.0757
1/4/2019 2:00,0,63250,0,50277.2385,27720,39240,14600.7,12972.7615
1/4/2019 3:00,0,63250,0,51202.4447,27720,39240,14600.7,12047.5553
1/4/2019 4:00,0,63250,0,51357.87461,27720,39240,14600.7,11892.12539
1/4/2019 5:00,0,63250,0,52193.19991,27720,39240,14600.7,11056.80009
1/4/2019 6:00,0,63250,0,54101.43152,27720,39240,14600.7,9148.568483
1/4/2019 7:00,0,59197.49878,0,50172.9505,27720,39240,14600.7,9024.548279
1/4/2019 8:00,108.4993639,48189.29548,0,36897.88447,27720,39240,14600.7,11399.91037
1/4/2019 9:00,457.1261621,37262.41643,0,26070.14712,27720,39240,14600.7,11649.39547
1/4/2019 10:00,1357.700534,27614.87401,0,16744.98888,27720,39240,14600.7,12227.58567
1/4/2019 11:00,1516.979194,19844.50106,0,9064.767591,27720,39240,14600.7,12296.71266
1/4/2019 12:00,1523.35251,10649.07655,0,1084.625106,27720,39240,14600.7,11087.80396
1/4/2019 13:00,1371.980429,3708.786724,0,0,27720,32464.5506,14600.7,11856.21655
1/4/2019 14:00,1113.371905,634.1762128,0,0,25918.89287,24834.5506,14600.7,11178.65525
1/4/2019 15:00,752.2113924,132.5743857,0,0,22392.3619,17204.5506,14600.7,12041.31675
1/4/2019 16:00,262.1624384,356.8888535,0,0,18753.89555,9574.550599,14600.7,11887.51764
1/4/2019 17:00,0,985.1969411,0,0,14339.42395,4360,14600.7,10614.21914
1/4/2019 18:00,0,2042.925184,0,0,8333.423955,4360,11425.91415,11223.71103
1/4/2019 19:00,0,3602.130125,0,0,6160,4360,4869.910302,12331.55793
1/4/2019 20:00,0,4933.298556,3475.378367,0,6160,4360,0,13278.58722
1/4/2019 21:00,0,5277.139172,7896.117449,0,6160,4360,0,13173.25662
1/4/2019 22:00,0,5124.669374,8488.970742,0,6160,4360,0,13613.64012
1/4/2019 23:00,0,4850.543093,7899.194219,0,6160,4360,0,12749.73731
1/5/2019 0:00,0,4161.670327,7693.039381,0,6160,4360,0,11854.70971
1/5/2019 1:00,0,3311.243813,8639.17769,0,6160,4360,0,11950.4215
1/5/2019 2:00,0,3311.243813,7830.598886,0,6160,4360,0,11141.8427
1/5/2019 3:00,0,3466.938996,7721.9815,0,6160,4360,0,11188.9205
1/5/2019 4:00,0,2481.259632,9120.315059,0,6160,4360,0,11601.57469
1/5/2019 5:00,0,267.9111096,9909.321877,0,6160,4360,0,10177.23299
1/5/2019 6:00,0,261.9465107,7860.882872,0,6160,4360,0,8122.829383
1/5/2019 7:00,0,178.9975558,8328.468623,0,6160,4360,0,8507.466179
1/5/2019 8:00,590.8733873,341.9150363,10019.62555,0,6160,4360,0,10952.41397
1/5/2019 9:00,1141.768272,525.2329989,11474.0201,0,6160,4360,0,13141.02137
1/5/2019 10:00,1432.637625,270.4803664,11444.48148,0,6160,4360,0,13147.59947
1/5/2019 11:00,1548.14333,64.0226977,10767.70233,0,6160,4360,0,12379.86836
1/5/2019 12:00,1544.801021,862.1212143,9567.107122,0,6160,4360,0,11974.02936
1/5/2019 13:00,1399.291371,632.9819219,12637.27336,0,6160,4360,0,14669.54665
1/5/2019 14:00,1149.000416,0.450217932,13397.56932,0,6160,4360,0,14547.01995
1/5/2019 15:00,777.3784224,249.3076235,12593.0173,0,6160,4360,0,13619.70335
1/5/2019 16:00,286.8462783,2429.513987,8919.461876,0,6160,4360,0,11635.82214
1/5/2019 17:00,0,6456.570651,4025.435786,0,6160,4360,0,10482.00644
1/5/2019 18:00,0,11597.29799,0,0,6160,5035.759253,0,10921.53873
1/5/2019 19:00,0,15969.4597,0,0,6160,9823.247929,0,11181.97103
1/5/2019 20:00,0,19566.98519,0,0,7866.342062,17453.24793,0,10230.64312
1/5/2019 21:00,0,21830.12818,0,0,11378.71812,25083.24793,0,10687.75212
1/5/2019 22:00,0,23018.34932,0,0,15755.05793,32713.24793,0,11012.00952
1/5/2019 23:00,0,27246.84722,0,0,21761.05793,39240,3282.845939,11431.24921
1/6/2019 0:00,0,32740.26133,0,4355.301888,27720,39240,14600.7,11108.16331
1/6/2019 1:00,0,34973.25412,0,23294.20642,27720,39240,14600.7,11679.0477
1/6/2019 2:00,0,33983.5059,0,23652.6497,27720,39240,14600.7,10330.8562
1/6/2019 3:00,0,32611.17024,0,21302.60784,27720,39240,14600.7,11308.5624
1/6/2019 4:00,0,22651.44357,0,11521.08928,27720,39240,14600.7,11130.35429
1/6/2019 5:00,0,10879.65032,0,665.5727376,27720,39240,14600.7,10214.07759
1/6/2019 6:00,0,21096.29976,0,11467.21878,27720,39240,14600.7,9629.080983
1/6/2019 7:00,0,29371.71285,0,19552.64427,27720,39240,14600.7,9819.068578
1/6/2019 8:00,15.22288017,33338.43007,0,21356.76818,27720,39240,14600.7,11996.88477
1/6/2019 9:00,263.2506745,30739.75775,0,17513.73985,27720,39240,14600.7,13489.26857
1/6/2019 10:00,414.2849832,27235.39882,0,12997.76314,27720,39240,14600.7,14651.92067
1/6/2019 11:00,420.204919,23795.25585,0,11262.28981,27720,39240,14600.7,12953.17096
1/6/2019 12:00,462.3213229,19576.19438,0,8972.95675,27720,39240,14600.7,11065.55896
1/6/2019 13:00,882.7870832,18992.52462,0,9955.351653,27720,39240,14600.7,9919.960053
1/6/2019 14:00,1067.60327,23544.79725,0,15185.05043,27720,39240,14600.7,9427.350089
1/6/2019 15:00,815.7854299,32034.4212,0,23846.99898,27720,39240,14600.7,9003.207645
1/6/2019 16:00,313.8403439,54125.49852,0,45599.42423,27720,39240,14600.7,8839.914641
1/6/2019 17:00,0,63250,0,54506.25426,27720,39240,14600.7,8743.745737
1/6/2019 18:00,0,63250,0,51458.63557,27720,39240,14600.7,11791.36443
1/6/2019 19:00,0,63250,0,51936.84247,27720,39240,14600.7,11313.15753
1/6/2019 20:00,0,63250,0,51469.73158,27720,39240,14600.7,11780.26842
1/6/2019 21:00,0,63250,0,51360.44998,27720,39240,14600.7,11889.55002
1/6/2019 22:00,0,63250,0,52091.86178,27720,39240,14600.7,11158.13822
1/6/2019 23:00,0,63250,0,52962.99989,27720,39240,14600.7,10287.00011
1/7/2019 0:00,0,63250,0,52133.77289,27720,39240,14600.7,11116.22711
1/7/2019 1:00,0,63250,0,50781.5812,27720,39240,14600.7,12468.4188
1/7/2019 2:00,0,63250,0,52646.9045,27720,39240,14600.7,10603.0955
1/7/2019 3:00,0,63250,0,52833.12781,27720,39240,14600.7,10416.87219
1/7/2019 4:00,0,63250,0,53751.10781,27720,39240,14600.7,9498.892191
1/7/2019 5:00,0,63250,0,53701.60631,27720,39240,14600.7,9548.393687
1/7/2019 6:00,0,63250,0,55351.66622,27720,39240,14600.7,7898.333782
1/7/2019 7:00,0,63250,0,55118.44132,27720,39240,14600.7,8131.558678
1/7/2019 8:00,30.7071433,63250,0,52296.78347,27720,39240,14600.7,10983.92367
1/7/2019 9:00,189.7596431,63250,0,51487.01567,27720,39240,14600.7,11952.74397
1/7/2019 10:00,557.5839178,63250,0,50878.37485,27720,39240,14600.7,12929.20907
1/7/2019 11:00,1015.137689,63250,0,53701.89433,27720,39240,14600.7,10563.24336
1/7/2019 12:00,519.6297168,63250,0,54273.64446,27720,39240,14600.7,9495.985257
1/7/2019 13:00,1053.560717,63250,0,53443.38286,27720,39240,14600.7,10860.17785
1/7/2019 14:00,785.2644637,63250,0,52776.07171,27720,39240,14600.7,11259.19275
1/7/2019 15:00,284.2976791,63250,0,52060.42573,27720,39240,14600.7,11473.87194
1/7/2019 16:00,222.8825828,63250,0,52155.42044,27720,39240,14600.7,11317.46214
1/7/2019 17:00,0,63250,0,53012.08476,27720,39240,14600.7,10237.91524
1/7/2019 18:00,0,63250,0,52196.76677,27720,39240,14600.7,11053.23323
1/7/2019 19:00,0,63250,0,52633.57897,27720,39240,14600.7,10616.42103
1/7/2019 20:00,0,63250,0,50385.40698,27720,39240,14600.7,12864.59302
1/7/2019 21:00,0,63250,0,48500.94148,27720,39240,14600.7,14749.05852
1/7/2019 22:00,0,63250,0,50310.92198,27720,39240,14600.7,12939.07802
1/7/2019 23:00,0,50564.1385,0,37506.55479,27720,39240,14600.7,13057.58371
1/8/2019 0:00,0,32482.41589,0,19632.58709,27720,39240,14600.7,12849.82881
1/8/2019 1:00,0,23213.56126,0,10977.60095,27720,39240,14600.7,12235.9603
1/8/2019 2:00,0,14230.15107,0,2123.93157,27720,39240,14600.7,12106.2195
1/8/2019 3:00,0,9503.376269,0,0,27720,37275.11007,14600.7,11468.26619
1/8/2019 4:00,0,7675.935771,0,0,27720,33623.14205,14600.7,11327.90379
1/8/2019 5:00,0,7526.59325,0,0,27720,29965.18652,14600.7,11184.54879
1/8/2019 6:00,0,5822.764468,0,0,27720,26614.2228,14600.7,9173.728182
1/8/2019 7:00,0,4439.216382,0,0,27720,22864.24301,14600.7,8189.196178
1/8/2019 8:00,62.37213863,2461.470433,0,0,27720,16497.52951,14600.7,8890.556074
1/8/2019 9:00,851.3671603,1686.832961,0,0,27720,9204.111057,14600.7,9831.61857
1/8/2019 10:00,1175.2054,1154.955201,0,0,23420.97659,4360,14600.7,11473.29507
1/8/2019 11:00,1442.345557,1381.249902,0,0,17414.97659,4360,13016.1108,10414.18466
1/8/2019 12:00,1422.869709,1458.565791,0,0,11408.97659,4360,11366.54914,10536.99716
1/8/2019 13:00,1110.684239,1564.671165,0,0,6160,4360,8496.962685,10793.91845
1/8/2019 14:00,968.662507,2385.675848,0,0,6160,4360,464.5600909,11386.74095
1/8/2019 15:00,602.1423779,4549.78881,7424.083265,0,6160,4360,0,13040.57454
1/8/2019 16:00,252.639478,6340.642113,5845.483349,0,6160,4360,0,12438.76494
1/8/2019 17:00,0,9303.54876,2075.889676,0,6160,4360,0,11379.43844
1/8/2019 18:00,0,12067.77877,1416.89496,0,6160,4360,0,13484.67373
1/8/2019 19:00,0,16573.16665,0,0,6160,8843.117121,0,12090.04953
1/8/2019 20:00,0,22600.79099,0,0,9585.511563,16473.11712,0,11545.27942
1/8/2019 21:00,0,30270.98746,0,0,15591.51156,24103.11712,5087.718441,11547.26902
1/8/2019 22:00,0,38170.77609,0,3122.801213,21597.51156,31733.11712,14600.7,11898.99332
1/8/2019 23:00,0,46997.26848,0,21820.31479,27603.51156,39240,14600.7,11664.07081
1/9/2019 0:00,0,56410.4673,0,43898.98426,27720,39240,14600.7,12394.99461
1/9/2019 1:00,0,63250,0,51155.5833,27720,39240,14600.7,12094.4167
1/9/2019 2:00,0,63250,0,51417.2297,27720,39240,14600.7,11832.7703
1/9/2019 3:00,0,63250,0,52267.14641,27720,39240,14600.7,10982.85359
1/9/2019 4:00,0,59966.11576,0,47720.22576,27720,39240,14600.7,12245.88999
1/9/2019 5:00,0,63250,0,53669.70121,27720,39240,14600.7,9580.298786
1/9/2019 6:00,0,63250,0,53748.69192,27720,39240,14600.7,9501.308082
1/9/2019 7:00,0,63250,0,53056.47322,27720,39240,14600.7,10193.52678
1/9/2019 8:00,15.17390331,63250,0,51368.55923,27720,39240,14600.7,11896.61467
1/9/2019 9:00,48.04723659,63250,0,49644.18647,27720,39240,14600.7,13653.86077
1/9/2019 10:00,144.7516153,63250,0,48118.48595,27720,39240,14600.7,15276.26567
1/9/2019 11:00,620.90116,63250,0,50466.5933,27720,39240,14600.7,13404.30786
1/9/2019 12:00,1461.806865,63250,0,54706.40921,27720,39240,14600.7,10005.39766
1/9/2019 13:00,1357.778577,63250,0,55113.58902,27720,39240,14600.7,9494.189553
1/9/2019 14:00,1038.468133,63250,0,55085.12318,27720,39240,14600.7,9203.344949
1/9/2019 15:00,486.2077715,63250,0,53401.91613,27720,39240,14600.7,10334.29164
1/9/2019 16:00,42.22997379,63250,0,51620.48893,27720,39240,14600.7,11671.74104
1/9/2019 17:00,0,63250,0,52729.04376,27720,39240,14600.7,10520.95624
1/9/2019 18:00,0,63250,0,52222.34557,27720,39240,14600.7,11027.65443
1/9/2019 19:00,0,63250,0,52952.00657,27720,39240,14600.7,10297.99343
1/9/2019 20:00,0,63250,0,52978.19958,27720,39240,14600.7,10271.80042
1/9/2019 21:00,0,63250,0,51531.81038,27720,39240,14600.7,11718.18962
1/9/2019 22:00,0,63250,0,52117.79248,27720,39240,14600.7,11132.20752
1/9/2019 23:00,0,63250,0,51471.09769,27720,39240,14600.7,11778.90231
1/10/2019 0:00,0,63250,0,50916.77919,27720,39240,14600.7,12333.22081
1/10/2019 1:00,0,63250,0,50101.9079,27720,39240,14600.7,13148.0921
1/10/2019 2:00,0,63250,0,50633.501,27720,39240,14600.7,12616.499
1/10/2019 3:00,0,63250,0,50769.79281,27720,39240,14600.7,12480.20719
1/10/2019 4:00,0,57192.33274,0,44968.36345,27720,39240,14600.7,12223.96929
1/10/2019 5:00,0,63250,0,52935.66881,27720,39240,14600.7,10314.33119
1/10/2019 6:00,0,63250,0,52687.61182,27720,39240,14600.7,10562.38818
1/10/2019 7:00,0,63250,0,52859.09862,27720,39240,14600.7,10390.90138
1/10/2019 8:00,296.3390106,63250,0,52085.73544,27720,39240,14600.7,11460.60357
1/10/2019 9:00,757.0284212,63250,0,51414.95525,27720,39240,14600.7,12592.07317
1/10/2019 10:00,1273.015905,63250,0,52517.41444,27720,39240,14600.7,12005.60147
1/10/2019 11:00,1028.901811,39589.89998,0,29469.82383,27720,39240,14600.7,11148.97796
1/10/2019 12:00,1479.557457,18642.51848,0,7833.697582,27720,39240,14600.7,12288.37836
1/10/2019 13:00,1384.903635,7185.407519,0,0,27720,34974.5,14600.7,12835.81115
1/10/2019 14:00,1152.140139,1684.853262,0,0,25976.49705,27344.5,14600.7,12210.49635
1/10/2019 15:00,822.0309501,51.50636328,0,0,22667.06872,19714.5,14600.7,11812.96564
1/10/2019 16:00,335.3596383,120.5900836,0,0,19845.4525,12084.5,14600.7,10907.56594
1/10/2019 17:00,27.77088926,212.5427629,0,0,17839.64452,4454.500001,14600.7,9876.121636
1/10/2019 18:00,0,177.4744338,0,0,11833.64452,4360,11253.9727,9624.701732
1/10/2019 19:00,0,80.08833174,0,0,6160,4360,6394.666328,10613.03923
1/10/2019 20:00,0,0.483331556,5727.621064,0,6160,4360,0,12122.77072
1/10/2019 21:00,0,53.98591688,11583.6024,0,6160,4360,0,11637.58832
1/10/2019 22:00,0,206.9772768,11662.01464,0,6160,4360,0,11868.99191
1/10/2019 23:00,0,188.2051971,11114.36931,0,6160,4360,0,11302.57451
1/11/2019 0:00,0,82.70257875,11217.01333,0,6160,4360,0,11299.71591
1/11/2019 1:00,0,0.499888368,11827.56821,0,6160,4360,0,11828.0681
1/11/2019 2:00,0,0.46199874,12073.8101,0,6160,4360,0,12074.2721
1/11/2019 3:00,0,0.435253121,11379.50444,0,6160,4360,0,11379.93969
1/11/2019 4:00,0,0.463909142,10999.43498,0,6160,4360,0,10999.89889
1/11/2019 5:00,0,137.5754339,9404.627352,0,6160,4360,0,9542.202786
1/11/2019 6:00,0,692.7158472,8610.253934,0,6160,4360,0,9302.969782
1/11/2019 7:00,0,1210.309781,8431.548196,0,6160,4360,0,9641.857977
1/11/2019 8:00,361.0057984,1610.598324,8861.113851,0,6160,4360,0,10832.71797
1/11/2019 9:00,993.4226911,2271.079266,8843.427612,0,6160,4360,0,12107.92957
1/11/2019 10:00,1358.02542,3696.13911,7600.631135,0,6160,4360,0,12654.79566
1/11/2019 11:00,1517.81803,5602.891003,4945.523527,0,6160,4360,0,12066.23256
1/11/2019 12:00,1532.062697,5488.888558,3705.871701,0,6160,4360,0,10726.82296
1/11/2019 13:00,1418.318033,4337.312962,5077.370656,0,6160,4360,0,10833.00165
1/11/2019 14:00,1200.891536,1486.08582,7027.209192,0,6160,4360,0,9714.186548
1/11/2019 15:00,867.5745928,631.7886557,8374.032096,0,6160,4360,0,9873.395344
1/11/2019 16:00,391.9496987,615.1902761,9015.178165,0,6160,4360,0,10022.31814
1/11/2019 17:00,3.200860819,595.3032558,8402.377719,0,6160,4360,0,9000.881836
1/11/2019 18:00,0,651.0041258,10351.84161,0,6160,4360,0,11002.84573
1/11/2019 19:00,0,595.3032558,12104.33677,0,6160,4360,0,12699.64003
1/11/2019 20:00,0,455.8292598,13240.43486,0,6160,4360,0,13696.26412
1/11/2019 21:00,0,429.2040283,13118.30709,0,6160,4360,0,13547.51112
1/11/2019 22:00,0,546.2995879,12200.45373,0,6160,4360,0,12746.75331
1/11/2019 23:00,0,670.4836086,11998.6197,0,6160,4360,0,12669.10331
1/12/2019 0:00,0,748.4936063,10924.6834,0,6160,4360,0,11673.17701
1/12/2019 1:00,0,726.7006049,10809.2461,0,6160,4360,0,11535.9467
1/12/2019 2:00,0,661.9287335,10402.42276,0,6160,4360,0,11064.3515
1/12/2019 3:00,0,523.0361662,9956.734028,0,6160,4360,0,10479.77019
1/12/2019 4:00,0,69.75223221,11334.61546,0,6160,4360,0,11404.36769
1/12/2019 5:00,0,0.316808233,10522.27808,0,6160,4360,0,10522.59489
1/12/2019 6:00,0,0.304709024,9476.863772,0,6160,4360,0,9477.168481
1/12/2019 7:00,0,0.227019367,10301.39916,0,6160,4360,0,10301.62618
1/12/2019 8:00,454.5390556,0.238163375,12103.79225,0,6160,4360,0,12558.56947
1/12/2019 9:00,1046.890461,0.316489833,11623.19742,0,6160,4360,0,12670.40437
1/12/2019 10:00,1393.09657,457.9039898,9702.509605,0,6160,4360,0,11553.51016
1/12/2019 11:00,1538.105364,654.6363642,8258.690532,0,6160,4360,0,10451.43226
1/12/2019 12:00,1534.920621,2231.290281,4894.134854,0,6160,4360,0,8660.345756
1/12/2019 13:00,1395.977447,1142.131017,7729.935388,0,6160,4360,0,10268.04385
1/12/2019 14:00,1196.741843,395.3474305,11502.24887,0,6160,4360,0,13094.33815
1/12/2019 15:00,849.6640498,1402.59278,10648.00741,0,6160,4360,0,12900.26424
1/12/2019 16:00,454.148657,4080.574848,6956.534234,0,6160,4360,0,11491.25774
1/12/2019 17:00,1.908300931,8239.778398,2668.673037,0,6160,4360,0,10910.35974
1/12/2019 18:00,0,11874.13973,0,0,6160,4969.9821,0,11264.15763
1/12/2019 19:00,0,15530.21358,0,0,6160,9068.425455,0,11431.77023
1/12/2019 20:00,0,20209.12032,0,0,6665.908802,16698.42545,0,12073.21152
1/12/2019 21:00,0,24879.28111,0,0,11810.00379,24328.42545,0,12105.18612
1/12/2019 22:00,0,28964.51609,0,0,17816.00379,31958.42545,3109.178773,12219.33731
1/12/2019 23:00,0,30776.96871,0,0,23822.00379,39240,10240.65252,10357.92041
1/13/2019 0:00,0,30136.17735,0,11611.21925,27720,39240,14600.7,10266.91441
1/13/2019 1:00,0,28431.33213,0,16620.53333,27720,39240,14600.7,11810.7988
1/13/2019 2:00,0,25182.44221,0,13019.64091,27720,39240,14600.7,12162.8013
1/13/2019 3:00,0,20530.56199,0,8550.876596,27720,39240,14600.7,11979.68539
1/13/2019 4:00,0,12633.31766,0,969.6718747,27720,39240,14600.7,11663.64579
1/13/2019 5:00,0,4432.141043,0,0,27720,34079.68106,14600.7,9592.459985
1/13/2019 6:00,0,2765.688041,0,0,27720,28124.12562,14600.7,8721.243481
1/13/2019 7:00,0,2668.8197,0,0,27720,22126.44804,14600.7,8666.497277
1/13/2019 8:00,505.6197039,4114.243974,0,0,27720,15376.99355,14600.7,11369.31817
1/13/2019 9:00,1040.706968,5996.55531,0,0,27720,10368.09796,14600.7,12046.15787
1/13/2019 10:00,1353.364425,6863.613961,0,0,27720,6643.870378,14600.7,11941.20596
1/13/2019 11:00,1448.425222,4662.069951,0,0,24090.67239,4360,14600.7,12023.69316
1/13/2019 12:00,1422.022468,3346.784489,0,0,19213.02549,4360,14600.7,9646.453856
1/13/2019 13:00,1060.757816,2029.683792,0,0,13207.02549,4360,13930.38136,9766.760252
1/13/2019 14:00,568.4829587,3229.21663,0,0,7201.025492,4360,13596.5677,10137.51325
1/13/2019 15:00,445.7868682,5036.069005,0,0,6160,4360,9567.374818,10552.07424
1/13/2019 16:00,107.7229272,8628.272714,0,0,6160,4360,8000.03942,10303.33104
1/13/2019 17:00,0,15122.26726,0,0,6160,9634.37162,8000.03942,9847.895635
1/13/2019 18:00,0,19465.87174,0,0,6907.878905,17264.37162,8000.03942,11087.99283
1/13/2019 19:00,0,27637.98391,0,0,12913.8789,24894.37162,11311.88161,10690.14173
1/13/2019 20:00,0,32328.35456,0,4728.331945,18919.8789,32524.37162,14600.7,10675.20422
1/13/2019 21:00,0,45054.25399,0,21206.39159,24925.8789,39240,14600.7,11126.23402
1/13/2019 22:00,0,57192.33274,0,43502.31063,27720,39240,14600.7,10895.90101
1/13/2019 23:00,0,63250,0,52317.20699,27720,39240,14600.7,10932.79301
1/14/2019 0:00,0,63250,0,52646.29789,27720,39240,14600.7,10603.70211
1/14/2019 1:00,0,63250,0,52532.6671,27720,39240,14600.7,10717.3329
1/14/2019 2:00,0,63250,0,52396.1474,27720,39240,14600.7,10853.8526
1/14/2019 3:00,0,63250,0,52679.82591,27720,39240,14600.7,10570.17409
1/14/2019 4:00,0,53927.41251,0,42703.90362,27720,39240,14600.7,11223.50889
1/14/2019 5:00,0,43242.84537,0,32439.78958,27720,39240,14600.7,10803.05579
